项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
radareorg/radare2,https://github.com/radareorg/radare2,a0cf3db,pancake,2025-12-04T16:31:57Z,Fix the arena header to please the C++,https://github.com/radareorg/radare2/commit/a0cf3dbff497554ede095a3f53a762ac2ed23547
radareorg/radare2,https://github.com/radareorg/radare2,d7bd2e3,potato,2025-12-04T16:05:48Z,"Support AT&T syntax in x86 disassembly and ESIL generation ##arch  * Simplify x86 operand handling by removing find_*op helpers ##arch  Replace find_memop, find_immop, and find_regop helper functions with direct operand type checks using switch statements. This makes the code more straightforward by directly accessing operand indices instead of searching for operand types.",https://github.com/radareorg/radare2/commit/d7bd2e3d2b3b0a07f4513b0ff3677faaa11ce6a2
radareorg/radare2,https://github.com/radareorg/radare2,f4c0ed0,pancake,2025-12-04T13:38:41Z,Add Color_BOLD in r_cons.h,https://github.com/radareorg/radare2/commit/f4c0ed0c970667b74800f970f9166ed8c03d0f5e
radareorg/radare2,https://github.com/radareorg/radare2,c20326a,potato,2025-12-04T09:22:42Z,Add test for type propagation after manual aei ##analysis (#24986),https://github.com/radareorg/radare2/commit/c20326aef3ca79187d262e4d64dc2951d27838de
radareorg/radare2,https://github.com/radareorg/radare2,7c6e8a0,potato,2025-12-03T20:12:15Z,"Move and improve type propagation as a plugin ##analysis  * Replace r_anal_type_match with ""a:tp"" command",https://github.com/radareorg/radare2/commit/7c6e8a095c61bea70f4af89ff2e653a8fcaf59b3
radareorg/radare2,https://github.com/radareorg/radare2,8ff2da5,pancake,2025-12-03T14:45:33Z,Implement 'dga' to coredump all maps ##debug,https://github.com/radareorg/radare2/commit/8ff2da5d228714f2689523dbde5cb8d68a6ba5a0
radareorg/radare2,https://github.com/radareorg/radare2,5e86566,pancake,2025-12-02T23:50:30Z,Fix r_str_scanf parsing bug and dg coredump on linux-x64 ##debug,https://github.com/radareorg/radare2/commit/5e86566807d786975b40786efbe51f96d619bed4
radareorg/radare2,https://github.com/radareorg/radare2,c8a136d,pancake,2025-12-02T23:03:49Z,Fix more clang analyzer spots,https://github.com/radareorg/radare2/commit/c8a136d0a0c9db5abb7d92f14fce3646e364485a
radareorg/radare2,https://github.com/radareorg/radare2,a98cd29,pancake,2025-12-02T21:57:51Z,"Fix leaks, rm globals and other cleanups for PDB ##bin",https://github.com/radareorg/radare2/commit/a98cd29cf21bf8a90b47e0150adca48a56953c41
radareorg/radare2,https://github.com/radareorg/radare2,cf03409,pancake,2025-12-02T20:18:20Z,Fix UAF bug in esil,https://github.com/radareorg/radare2/commit/cf034093a6473a0756ffe37390c350b2b566031c
radareorg/radare2,https://github.com/radareorg/radare2,13ee770,pancake,2025-12-02T20:18:51Z,Fix UB overlapped memcpys in iomaps ##crash,https://github.com/radareorg/radare2/commit/13ee7706cf15ee3354bdc27c16087398663efa10
radareorg/radare2,https://github.com/radareorg/radare2,0a27e00,pancake,2025-12-02T19:59:43Z,Do not use strcat in rfs,https://github.com/radareorg/radare2/commit/0a27e003920b6a1b39c97a6b003024594e95551f
radareorg/radare2,https://github.com/radareorg/radare2,6cae0b0,qz,2025-12-02T19:54:28Z,Add missing rahash2 in blob/main ##tools,https://github.com/radareorg/radare2/commit/6cae0b04818fac704803c65db38e25398e0654ff
radareorg/radare2,https://github.com/radareorg/radare2,45a3b41,qz,2025-11-30T16:26:50Z,Continue improving the arena api ##util  - huge allocs in a separate list - some more helper funcs - slices (ptr+len+cap) types to be passed around by value - unit tests,https://github.com/radareorg/radare2/commit/45a3b410c34a93a3cc183c9a939dd4edff78177f
radareorg/radare2,https://github.com/radareorg/radare2,23cfb4e,potato,2025-12-02T16:51:41Z,Fix incorrect assignment direction in r_reg_item_clone and remove dup allregs cloning,https://github.com/radareorg/radare2/commit/23cfb4e3b5a4456d7f281ef2a50288f88113a1bf
radareorg/radare2,https://github.com/radareorg/radare2,da7063c,pancake,2025-12-02T16:50:44Z,Fix wasi-browser build and other fixes for the wasi one,https://github.com/radareorg/radare2/commit/da7063c73f4dc01ee9b7450113f846290e68a154
radareorg/radare2,https://github.com/radareorg/radare2,99ed3a7,pancake,2025-12-02T14:50:08Z,Add endian enum helpers,https://github.com/radareorg/radare2/commit/99ed3a799d594ba31aa2d44a9cbfc896970047d9
radareorg/radare2,https://github.com/radareorg/radare2,cdf0662,Copilot,2025-12-02T14:26:57Z,Update linux-wasi-browser CI job to match linux-wasi,https://github.com/radareorg/radare2/commit/cdf0662a2c1f736c9554632446141269ad77250f
